player_id,player_name,player_display_name,position,position_group,headshot_url,recent_team,season,week,season_type,completions,attempts,passing_yards,passing_tds,interceptions,sacks,sack_yards,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_2pt_conversions,pacr,dakota,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr,special_teams_tds,fantasy_points,fantasy_points_ppr
00-0001215,,Jerome Bettis,RB,RB,,PIT,2004,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,5,1,3,0,0,3,2.27905282506254,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,18.1,18.1
00-0001215,,Jerome Bettis,RB,RB,,PIT,2004,3,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,7,12,0,0,0,0,-3.84777583001414,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,1.2,1.2
00-0001215,,Jerome Bettis,RB,RB,,PIT,2004,4,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,6,9,2,1,0,2,0.556586883147247,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,12.9,12.9
00-0001215,,Jerome Bettis,RB,RB,,PIT,2004,5,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,14,34,1,0,0,1,-6.82750084350118,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,9.4,9.4
00-0001215,,Jerome Bettis,RB,RB,,PIT,2004,6,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,5,8,1,0,0,1,0.562223515706137,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,6.8,6.8
00-0001215,,Jerome Bettis,RB,RB,,PIT,2004,8,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,15,65,1,0,0,4,1.10812621892546,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,12.5,12.5
00-0001215,,Jerome Bettis,RB,RB,,PIT,2004,9,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,33,149,0,0,0,4,-0.604614508454688,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,14.9,14.9
00-0001215,,Jerome Bettis,RB,RB,,PIT,2004,10,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,29,103,2,0,0,5,0.844922449763847,0,1,1,7,0,0,0,0,0,0,-0.0917083406820893,0,0,0.0666666666666667,0,0,0,23,24
00-0001215,,Jerome Bettis,RB,RB,,PIT,2004,11,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,29,129,0,0,0,7,1.41857504600193,0,1,2,3,0,0,0,0,0,0,-0.768788535147905,0,0,0.1,0,0,0,13.2,14.2
00-0001215,,Jerome Bettis,RB,RB,,PIT,2004,12,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,31,100,1,0,0,5,-3.40500597213395,0,1,1,20,0,0,0,0,0,1,1.87781027663732,0,0,0.05,0,0,0,18,19
00-0001215,,Jerome Bettis,RB,RB,,PIT,2004,13,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,3,17,0,0,0,0,0.0782902911305428,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,1.7,1.7
00-0001215,,Jerome Bettis,RB,RB,,PIT,2004,14,REG,1,1,10,1,0,0,0,0,0,0,0,1,2.7614533987944,0,0,,10,57,1,0,0,3,3.94465830386616,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,16.1,16.1
00-0001215,,Jerome Bettis,RB,RB,,PIT,2004,15,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,36,140,1,0,0,8,-1.81126835310926,0,1,2,3,0,0,0,0,0,1,-0.662653535604477,0,0,0.0689655172413793,0,0,0,20.3,21.3
00-0001215,,Jerome Bettis,RB,RB,,PIT,2004,16,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,27,117,0,0,0,7,1.18765212374274,0,2,2,13,0,0,0,0,0,0,0.51670174789615,0,0,0.1,0,0,0,13,15
00-0001215,,Jerome Bettis,RB,RB,,PIT,2004,19,POST,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,27,101,1,1,1,5,-3.28056970564649,0,1,1,21,0,0,0,0,0,1,1.55147576867603,0,0,0.0333333333333333,0,0,0,16.2,17.2
00-0001215,,Jerome Bettis,RB,RB,,PIT,2004,20,POST,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,17,64,1,1,1,2,-5.60810029951503,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,10.4,10.4
00-0001222,,Eric Beverly,TE,TE,,ATL,2004,19,POST,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,-0.614877239335328,0,0,0.0588235294117647,0,0,0,0,0
00-0001335,,Jeff Blake,QB,QB,,PHI,2004,10,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,2,-2,0,0,0,0,-0.572323425207287,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,-0.2,-0.2
00-0001335,,Jeff Blake,QB,QB,,PHI,2004,16,REG,4,14,41,0,0,1,8,1,1,0,0,2,-8.56814207916614,0,0,0.0403500121007555,1,8,0,0,0,0,0.480394965270534,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,0.44,0.44
00-0001335,,Jeff Blake,QB,QB,,PHI,2004,17,REG,14,23,85,1,1,1,9,0,0,0,0,5,-10.6277495527174,0,0,0.0279421797701553,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,5.4,5.4
00-0001361,,Drew Bledsoe,QB,QB,,BUF,2004,1,REG,17,26,153,1,0,1,6,0,0,0,0,10,4.83211729008955,0,0,0.0506531021807829,3,-4,0,1,1,0,-4.54309643805027,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,7.72,7.72
00-0001361,,Drew Bledsoe,QB,QB,,BUF,2004,2,REG,13,24,198,1,1,7,46,0,0,0,0,7,-3.14635817876865,0,0,0.0336481179752932,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,9.92,9.92
00-0001361,,Drew Bledsoe,QB,QB,,BUF,2004,4,REG,18,30,247,1,1,6,33,0,0,0,0,9,-2.64830815908369,0,0,0.0239506460512038,1,-15,0,1,1,0,-9.43909230985446,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,8.38,8.38
00-0001361,,Drew Bledsoe,QB,QB,,BUF,2004,5,REG,16,29,197,2,1,4,25,0,0,0,0,10,4.21460593136726,0,0,0.0849946170401246,2,5,0,0,0,0,-2.63081489829347,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,14.38,14.38
00-0001361,,Drew Bledsoe,QB,QB,,BUF,2004,6,REG,15,28,212,1,0,1,8,0,0,0,0,12,10.4754187682773,0,0,0.163374203796886,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,12.48,12.48
00-0001361,,Drew Bledsoe,QB,QB,,BUF,2004,7,REG,20,37,203,0,4,4,18,1,1,0,0,11,-26.8294857365001,0,0,0.0367423830863471,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,-1.88,-1.88
00-0001361,,Drew Bledsoe,QB,QB,,BUF,2004,8,REG,8,17,81,2,0,0,0,0,0,0,0,5,6.3168022028207,0,0,0.125855554881256,1,0,0,1,0,0,-3.0021412356291,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,11.24,11.24
00-0001361,,Drew Bledsoe,QB,QB,,BUF,2004,9,REG,18,30,184,1,0,0,0,0,0,0,0,10,5.78964179350402,0,0,0.134189809303981,4,16,0,0,0,1,-0.336318277462851,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,12.96,12.96
00-0001361,,Drew Bledsoe,QB,QB,,BUF,2004,10,REG,8,19,76,0,3,2,6,0,0,0,0,5,-17.43019832758,0,0,0.051667892565209,1,8,0,0,0,0,0.579680636059493,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,-2.16,-2.16
00-0001361,,Drew Bledsoe,QB,QB,,BUF,2004,11,REG,15,24,185,3,1,1,10,0,0,0,0,8,1.43958002224092,0,0,0.0381258073321768,3,-2,0,1,0,0,-6.91698117507622,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,17.2,17.2
00-0001361,,Drew Bledsoe,QB,QB,,BUF,2004,12,REG,25,37,275,1,3,1,6,0,0,0,0,15,9.80482284147315,0,0,0.153402803311808,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,9,9
00-0001361,,Drew Bledsoe,QB,QB,,BUF,2004,13,REG,19,30,277,4,0,3,20,0,0,0,0,11,13.6507480776091,0,0,0.17791524075071,1,7,0,0,0,0,0.336116690887138,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,27.78,27.78
00-0001361,,Drew Bledsoe,QB,QB,,BUF,2004,14,REG,12,27,100,1,1,1,4,0,0,0,0,5,-8.90525684784883,0,0,0.0368375856439248,1,0,0,1,1,0,-4.96546597336419,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,4,4
00-0001361,,Drew Bledsoe,QB,QB,,BUF,2004,15,REG,15,30,183,1,0,2,14,1,0,0,0,9,1.37607762668456,0,0,0.104682364488056,2,13,0,0,0,0,0.986623483040603,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,12.62,12.62
00-0001361,,Drew Bledsoe,QB,QB,,BUF,2004,16,REG,21,32,172,1,0,1,1,0,0,0,0,11,5.06184649594896,0,0,0.113939308460924,2,9,0,0,0,2,1.49072885577334,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,11.78,11.78
00-0001361,,Drew Bledsoe,QB,QB,,BUF,2004,17,REG,16,30,189,0,1,3,18,1,1,0,0,6,-11.6514929760165,0,0,0.0345254168078653,1,0,0,1,0,0,-2.45344451232813,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,3.56,3.56
00-0001477,,Marty Booker,WR,WR,,MIA,2004,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,4,9,36,0,0,0,0,0,1,-8.18738052434988,0,0,0.204545454545455,0,0,0,3.6,7.6
00-0001477,,Marty Booker,WR,WR,,MIA,2004,2,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,1,6,5,0,0,0,0,0,0,-5.79209653870203,0,0,0.166666666666667,0,0,0,0.5,1.5
00-0001477,,Marty Booker,WR,WR,,MIA,2004,3,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,1,4,8,0,0,0,0,0,1,-0.729452055061982,0,0,0.148148148148148,0,0,0,0.8,1.8
00-0001477,,Marty Booker,WR,WR,,MIA,2004,4,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,4,8,46,0,0,0,0,0,2,-2.46473215544068,0,0,0.242424242424242,0,0,0,4.6,8.6
00-0001477,,Marty Booker,WR,WR,,MIA,2004,5,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,7,12,123,0,0,0,0,0,6,10.8881361209787,0,0,0.27906976744186,0,0,0,12.3,19.3
00-0001477,,Marty Booker,WR,WR,,MIA,2004,6,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,1,3,10,0,0,0,0,0,1,-0.289519444457255,0,0,0.130434782608696,0,0,0,1,2
00-0001477,,Marty Booker,WR,WR,,MIA,2004,7,REG,1,1,48,0,0,0,0,0,0,0,0,1,2.89125341398176,0,0,,0,0,0,0,0,0,,0,3,5,35,0,0,0,0,0,3,2.38025180558907,0,0,0.277777777777778,0,0,0,5.42,8.42
00-0001477,,Marty Booker,WR,WR,,MIA,2004,8,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,3,7,37,0,0,0,0,0,1,-1.22963734506629,0,0,0.170731707317073,0,0,0,3.7,6.7
00-0001477,,Marty Booker,WR,WR,,MIA,2004,9,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,1,-8,0,0,0,0,-1.54611030314118,0,4,9,91,0,0,0,0,0,3,5.58771888841875,0,0,0.257142857142857,0,0,0,8.3,12.3
00-0001477,,Marty Booker,WR,WR,,MIA,2004,11,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,2,5,20,0,0,0,0,0,1,-1.57856115687173,0,0,0.113636363636364,0,0,0,2,4
00-0001477,,Marty Booker,WR,WR,,MIA,2004,12,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,3,7,20,0,0,0,0,0,0,-1.2256727888016,0,0,0.212121212121212,0,0,0,2,5
00-0001477,,Marty Booker,WR,WR,,MIA,2004,13,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,5,11,96,0,0,0,0,0,4,3.41420957699302,0,0,0.22,0,0,0,9.6,14.6
00-0001477,,Marty Booker,WR,WR,,MIA,2004,14,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,4,8,45,1,0,0,0,0,3,3.00214166915976,0,0,0.235294117647059,0,0,0,10.5,14.5
00-0001477,,Marty Booker,WR,WR,,MIA,2004,15,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,4,6,35,0,0,0,0,0,1,-0.0735637443140149,0,0,0.171428571428571,0,0,0,3.5,7.5
00-0001477,,Marty Booker,WR,WR,,MIA,2004,16,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,4,5,31,0,0,0,0,0,3,4.8679806975415,0,0,0.116279069767442,0,0,0,3.1,7.1
00-0001627,,Corey Bradford,WR,WR,,HOU,2004,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,3,3,24,0,0,0,0,0,2,0.978418606740888,0,0,0.12,0,0,0,2.4,5.4
00-0001627,,Corey Bradford,WR,WR,,HOU,2004,2,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,3,5,52,1,0,0,0,0,3,4.69748578360304,0,0,0.147058823529412,0,0,0,11.2,14.2
00-0001627,,Corey Bradford,WR,WR,,HOU,2004,3,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,1,2,9,0,0,0,0,0,0,-0.316382141201757,0,0,0.0833333333333333,0,0,0,0.9,1.9
00-0001627,,Corey Bradford,WR,WR,,HOU,2004,5,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,2,5,13,0,0,0,0,0,0,-2.06473998096772,0,0,0.121951219512195,0,0,0,1.3,3.3
00-0001627,,Corey Bradford,WR,WR,,HOU,2004,6,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,2,2,65,0,0,0,0,0,2,4.533637246117,0,0,0.0769230769230769,0,0,0,6.5,8.5
00-0001627,,Corey Bradford,WR,WR,,HOU,2004,8,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,3,6,52,1,0,0,0,0,3,1.2320334028846,0,0,0.176470588235294,0,0,0,11.2,14.2
00-0001627,,Corey Bradford,WR,WR,,HOU,2004,9,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,1,4,5,0,0,0,0,0,0,-1.91525428011713,0,0,0.105263157894737,0,0,0,0.5,1.5
00-0001627,,Corey Bradford,WR,WR,,HOU,2004,10,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,2,4,38,0,0,0,0,0,2,3.7597377069178,0,0,0.0975609756097561,0,0,0,3.8,5.8
00-0001627,,Corey Bradford,WR,WR,,HOU,2004,11,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,0,4,0,0,0,0,0,0,0,-2.56466052254787,0,0,0.153846153846154,0,0,0,0,0
00-0001627,,Corey Bradford,WR,WR,,HOU,2004,12,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,3,6,32,0,0,0,0,0,2,0.365437175380066,0,0,0.206896551724138,0,0,0,3.2,6.2
00-0001627,,Corey Bradford,WR,WR,,HOU,2004,14,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,2,2,27,0,0,0,0,0,2,2.81423832220025,0,0,0.105263157894737,0,0,0,2.7,4.7
00-0001627,,Corey Bradford,WR,WR,,HOU,2004,15,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,3,6,58,1,0,0,0,0,3,5.40184315829538,0,0,0.222222222222222,0,0,0,11.8,14.8
00-0001627,,Corey Bradford,WR,WR,,HOU,2004,16,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,0,2,0,0,0,0,0,0,0,-2.78506139066303,0,0,0.111111111111111,0,0,0,0,0
00-0001627,,Corey Bradford,WR,WR,,HOU,2004,17,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,2,3,24,0,0,0,0,0,1,1.31995760102291,0,0,0.115384615384615,0,0,0,2.4,4.4
00-0001661,,Kyle Brady,TE,TE,,JAX,2004,6,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,3,5,18,0,0,0,0,0,0,-0.774363189004362,0,0,0.138888888888889,0,0,0,1.8,4.8
00-0001661,,Kyle Brady,TE,TE,,JAX,2004,7,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,2,2,25,1,0,0,0,0,2,4.12038753507659,0,0,0.0666666666666667,0,0,0,8.5,10.5
00-0001661,,Kyle Brady,TE,TE,,JAX,2004,8,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,-0.467780160252005,0,0,0.0238095238095238,0,0,0,0,0
00-0001661,,Kyle Brady,TE,TE,,JAX,2004,10,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,3,4,27,0,0,0,0,0,2,2.09123902209103,0,0,0.111111111111111,0,0,0,2.7,5.7
00-0001661,,Kyle Brady,TE,TE,,JAX,2004,11,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,1,2,12,0,0,0,0,0,1,0.0580052489531227,0,0,0.0740740740740741,0,0,0,1.2,2.2
00-0001661,,Kyle Brady,TE,TE,,JAX,2004,12,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,1,2,4,0,0,0,0,0,0,-0.965888811275363,0,0,0.0588235294117647,0,0,0,0.4,1.4
00-0001661,,Kyle Brady,TE,TE,,JAX,2004,14,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,1,1,2,0,0,0,0,0,0,-0.367963360389695,0,0,0.0222222222222222,0,0,0,0.2,1.2
00-0001661,,Kyle Brady,TE,TE,,JAX,2004,15,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,1,1,3,0,0,0,0,0,0,0.236191284260713,0,0,0.05,0,0,0,0.3,1.3
00-0001661,,Kyle Brady,TE,TE,,JAX,2004,16,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,1,2,4,0,0,0,0,0,0,-1.69439318124205,0,0,0.0952380952380952,0,0,0,0.4,1.4
00-0001661,,Kyle Brady,TE,TE,,JAX,2004,17,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,1,3,8,0,0,0,0,0,1,0.0165826287120581,0,0,0.107142857142857,0,0,0,0.8,1.8
00-0001823,,Aaron Brooks,QB,QB,,NO,2004,1,REG,18,37,223,1,1,2,16,0,0,0,0,9,-8.23332949687028,0,0,0.0253217989068937,2,16,0,0,0,0,0.810636768990662,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,12.52,12.52
00-0001823,,Aaron Brooks,QB,QB,,NO,2004,2,REG,25,34,279,3,0,3,23,1,0,0,0,12,13.3246673216566,0,0,0.16447821238414,6,4,0,2,0,0,-3.92870261987803,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,23.56,23.56
00-0001823,,Aaron Brooks,QB,QB,,NO,2004,3,REG,24,41,316,1,0,1,0,0,0,0,0,15,12.6758949408711,0,0,0.149726015678635,6,24,0,0,0,3,0.106615350795803,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,19.04,19.04
00-0001823,,Aaron Brooks,QB,QB,,NO,2004,4,REG,24,40,242,0,0,1,4,1,0,0,0,12,0.0271552265421247,0,0,0.0313148062362741,3,13,0,1,1,1,-4.04283914132975,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,8.98,8.98
00-0001823,,Aaron Brooks,QB,QB,,NO,2004,5,REG,11,23,106,2,1,0,0,0,0,0,0,7,-3.45062317822926,0,0,0.0255791932017304,3,15,0,0,0,0,-0.176539998792578,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,11.74,11.74
00-0001823,,Aaron Brooks,QB,QB,,NO,2004,6,REG,22,38,249,1,1,3,23,1,0,0,0,13,-2.93920899927616,0,0,0.0763260595307794,3,25,1,0,0,1,2.84747272362022,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,20.46,20.46
00-0001823,,Aaron Brooks,QB,QB,,NO,2004,7,REG,23,39,282,1,0,1,2,0,0,0,0,13,11.2637950834247,0,0,0.16196569732074,3,0,0,0,0,1,-0.593146533763502,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,15.28,15.28
00-0001823,,Aaron Brooks,QB,QB,,NO,2004,9,REG,16,29,173,1,1,3,8,1,1,0,0,11,1.90847885364984,0,0,0.0470226807518838,2,-8,0,1,0,0,-1.66358999721706,0,1,1,1,0,0,0,0,0,0,-1.01059017226057,0,0,0.0357142857142857,0,0,0,6.22,7.22
00-0001823,,Aaron Brooks,QB,QB,,NO,2004,10,REG,15,27,259,1,1,4,19,0,0,0,0,7,4.65283560047249,0,0,0.0973692160821715,4,1,1,1,0,1,-0.837237639469095,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,18.46,18.46
00-0001823,,Aaron Brooks,QB,QB,,NO,2004,11,REG,34,60,377,1,3,2,15,0,0,0,0,15,-11.9938411229759,0,0,0.027566617386217,1,7,0,0,0,0,1.52325889794156,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,13.78,13.78
00-0001823,,Aaron Brooks,QB,QB,,NO,2004,12,REG,19,34,189,1,2,4,24,1,0,0,0,12,0.238872343894623,1,0,0.0825594809264199,3,10,1,0,0,2,3.23421461234102,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,16.56,16.56
00-0001823,,Aaron Brooks,QB,QB,,NO,2004,13,REG,20,40,251,3,2,1,1,0,0,0,0,14,2.5320835057064,0,0,0.0332200384495375,4,8,0,1,0,0,-2.62771637039259,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,18.84,18.84
00-0001823,,Aaron Brooks,QB,QB,,NO,2004,14,REG,18,31,252,1,2,2,13,0,0,0,0,11,-0.919831880647003,0,0,0.104966132943976,5,18,0,0,0,0,0.382145548472181,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,11.88,11.88
00-0001823,,Aaron Brooks,QB,QB,,NO,2004,15,REG,14,21,169,2,0,7,37,1,0,0,0,8,5.16851380441558,0,0,0.139260898761646,3,17,0,0,0,2,2.3503706799238,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,16.46,16.46
00-0001823,,Aaron Brooks,QB,QB,,NO,2004,16,REG,12,24,227,1,2,4,18,0,0,0,0,10,-5.81127204489894,0,0,0.0489481280789773,5,12,1,0,0,2,1.45583515788894,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,16.28,16.28
00-0001823,,Aaron Brooks,QB,QB,,NO,2004,17,REG,14,24,216,1,0,3,20,1,0,0,0,8,2.92093401219561,0,0,0.0715927143759223,5,11,0,0,0,1,-0.604713412089041,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,13.74,13.74
00-0002058,,Tim Brown,WR,WR,,TB,2004,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,4,6,23,0,1,0,0,0,1,-4.75037382903975,0,0,0.166666666666667,0,0,0,2.3,6.3
00-0002058,,Tim Brown,WR,WR,,TB,2004,2,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,7,9,49,0,0,0,0,0,2,0.216051447321661,0,0,0.236842105263158,0,0,0,4.9,11.9
00-0002058,,Tim Brown,WR,WR,,TB,2004,3,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,4,4,41,1,0,0,0,0,2,5.31552825251129,0,0,0.114285714285714,0,0,0,10.1,14.1
00-0002058,,Tim Brown,WR,WR,,TB,2004,4,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,1,3,3,0,0,0,0,0,0,-2.59505896952421,0,0,0.136363636363636,0,0,0,0.3,1.3
00-0002058,,Tim Brown,WR,WR,,TB,2004,5,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,1,1,6,0,0,0,0,0,0,-0.472019350152616,0,0,0.037037037037037,0,0,0,0.6,1.6
00-0002058,,Tim Brown,WR,WR,,TB,2004,6,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,2,3,26,0,1,1,0,0,1,-0.916538993886206,0,0,0.0769230769230769,0,0,0,0.6,2.6
00-0002058,,Tim Brown,WR,WR,,TB,2004,7,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,1,1,13,0,0,0,0,0,1,1.56174492731225,0,0,0.0434782608695652,0,0,0,1.3,2.3
00-0002058,,Tim Brown,WR,WR,,TB,2004,14,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,2,2,14,0,0,0,0,0,0,-0.609347246354446,0,0,0.0408163265306122,0,0,0,1.4,3.4
00-0002058,,Tim Brown,WR,WR,,TB,2004,15,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,1,1,17,0,0,0,0,0,1,0.184530553640798,0,0,0.0476190476190476,0,0,0,1.7,2.7
00-0002058,,Tim Brown,WR,WR,,TB,2004,16,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,1,1,8,0,0,0,0,0,0,0.0623498191125691,0,0,0.024390243902439,0,0,0,0.8,1.8
00-0002068,,Troy Brown,WR,WR,,NE,2004,2,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,1,2,6,0,0,0,0,0,0,-0.573154063487891,0,0,0.0769230769230769,0,0,0,0.6,1.6
00-0002068,,Troy Brown,WR,WR,,NE,2004,8,REG,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,5,7,59,0,0,0,0,0,3,5.63863359316019,0,0,0.162790697674419,0,0,0,5.9,10.9
