season,game_type,team,week,Probable,Questionable,Doubtful,Out
2015,REG,DET,5,9,2,0,3
2015,REG,DET,6,6,3,0,3
2015,REG,DET,7,11,1,0,2
2015,REG,DET,8,7,1,0,1
2015,REG,DET,10,4,2,0,1
2015,REG,DET,11,6,2,0,1
2015,REG,DET,12,2,5,0,0
2015,REG,DET,13,3,6,0,1
2015,REG,DET,14,0,8,0,0
2015,REG,DET,15,1,5,0,0
2015,REG,DET,16,0,8,0,0
2015,REG,DET,17,1,6,1,1
2015,REG,GB,1,1,2,0,0
2015,REG,GB,2,2,1,0,1
2015,REG,GB,3,1,6,0,2
2015,REG,GB,4,6,2,2,1
2015,REG,GB,5,4,4,1,1
2015,REG,GB,6,6,3,2,0
2015,REG,GB,8,3,5,0,0
2015,REG,GB,9,3,3,0,0
2015,REG,GB,10,11,4,0,0
2015,REG,GB,11,11,3,0,1
2015,REG,GB,12,10,4,0,2
2015,REG,GB,13,5,5,0,1
2015,REG,GB,14,5,3,1,0
2015,REG,GB,15,6,4,0,2
2015,REG,GB,16,8,3,1,1
2015,REG,GB,17,9,5,0,2
2015,REG,HOU,1,4,0,0,5
2015,REG,HOU,2,5,1,0,4
2015,REG,HOU,3,3,3,0,5
2015,REG,HOU,4,7,2,0,3
2015,REG,HOU,5,11,3,0,5
2015,REG,HOU,6,13,4,0,3
2015,REG,HOU,7,13,3,0,3
2015,REG,HOU,8,6,3,0,5
2015,REG,HOU,10,11,0,0,2
2015,REG,HOU,11,12,2,0,2
2015,REG,HOU,12,16,0,0,0
2015,REG,HOU,13,13,0,0,0
2015,REG,HOU,14,16,0,0,0
2015,REG,HOU,15,11,0,0,2
2015,REG,HOU,16,13,2,0,2
2015,REG,HOU,17,17,1,0,2
2015,REG,IND,1,4,2,0,2
2015,REG,IND,2,3,3,0,2
2015,REG,IND,3,6,3,0,3
2015,REG,IND,4,10,2,0,2
2015,REG,IND,5,4,5,0,3
2015,REG,IND,6,4,3,0,0
2015,REG,IND,7,2,0,1,1
2015,REG,IND,8,2,0,1,3
2015,REG,IND,9,4,1,0,2
2015,REG,IND,11,2,1,0,3
2015,REG,IND,12,6,2,1,3
2015,REG,IND,13,5,1,0,5
2015,REG,IND,14,4,4,1,4
2015,REG,IND,15,8,2,0,3
2015,REG,IND,16,5,3,0,2
2015,REG,IND,17,8,3,0,3
2015,REG,JAX,1,4,1,1,3
2015,REG,JAX,2,3,2,2,4
2015,REG,JAX,3,3,3,2,3
2015,REG,JAX,4,7,0,1,5
2015,REG,JAX,5,6,3,1,3
2015,REG,JAX,6,13,1,1,2
2015,REG,JAX,7,7,2,1,1
2015,REG,JAX,9,3,2,1,0
2015,REG,JAX,10,4,4,0,1
2015,REG,JAX,11,6,4,2,2
2015,REG,JAX,12,6,0,3,1
2015,REG,JAX,13,6,3,0,3
2015,REG,JAX,14,7,3,0,1
2015,REG,JAX,15,6,4,2,0
2015,REG,JAX,16,13,0,2,0
2015,REG,JAX,17,9,2,0,3
2015,REG,KC,1,9,2,0,0
2015,REG,KC,2,14,0,0,0
2015,REG,KC,3,8,0,0,0
2015,REG,KC,4,4,1,0,0
2015,REG,KC,5,2,1,0,1
2015,REG,KC,6,4,1,0,2
2015,REG,KC,7,5,4,1,1
2015,REG,KC,8,6,1,0,3
2015,REG,KC,10,3,1,0,3
2015,REG,KC,11,3,2,0,2
2015,REG,KC,12,6,2,0,4
2015,REG,KC,13,11,2,0,4
2015,REG,KC,14,5,1,0,4
2015,REG,KC,15,4,2,0,3
2015,REG,KC,16,5,1,0,2
2015,REG,KC,17,5,4,0,0
2015,REG,MIA,1,4,0,1,0
2015,REG,MIA,2,1,3,0,1
2015,REG,MIA,3,4,3,2,0
2015,REG,MIA,4,1,2,1,1
2015,REG,MIA,6,4,3,0,0
2015,REG,MIA,7,10,0,1,0
2015,REG,MIA,8,7,1,0,0
2015,REG,MIA,9,6,4,2,1
2015,REG,MIA,10,7,2,1,1
2015,REG,MIA,11,3,2,2,1
2015,REG,MIA,12,5,5,1,1
2015,REG,MIA,13,10,2,0,3
2015,REG,MIA,14,7,1,0,3
2015,REG,MIA,15,4,2,1,2
2015,REG,MIA,16,6,3,2,0
2015,REG,MIA,17,3,5,2,0
2015,REG,MIN,1,4,0,0,0
2015,REG,MIN,2,2,0,0,0
2015,REG,MIN,3,1,1,0,0
2015,REG,MIN,4,1,2,0,4
2015,REG,MIN,6,4,2,0,1
2015,REG,MIN,7,8,0,0,2
2015,REG,MIN,8,5,0,0,4
2015,REG,MIN,9,8,1,0,3
2015,REG,MIN,10,5,3,1,1
2015,REG,MIN,11,10,2,0,0
2015,REG,MIN,12,6,3,0,0
2015,REG,MIN,13,2,2,0,2
2015,REG,MIN,14,1,1,0,5
2015,REG,MIN,15,3,2,0,4
2015,REG,MIN,16,9,0,0,0
2015,REG,MIN,17,7,0,1,0
2015,REG,NE,1,0,3,0,1
2015,REG,NE,2,3,0,1,1
2015,REG,NE,3,3,1,0,1
2015,REG,NE,5,2,2,0,0
2015,REG,NE,6,0,3,0,1
2015,REG,NE,7,0,8,0,3
2015,REG,NE,8,3,4,0,3
2015,REG,NE,9,2,2,1,3
2015,REG,NE,10,2,4,0,4
2015,REG,NE,11,4,4,0,3
2015,REG,NE,12,4,3,1,2
2015,REG,NE,13,4,7,0,2
2015,REG,NE,14,4,8,0,1
2015,REG,NE,15,5,7,1,2
2015,REG,NE,16,2,8,1,1
2015,REG,NE,17,0,9,0,6
2015,REG,NO,1,1,0,0,5
2015,REG,NO,2,0,1,0,3
2015,REG,NO,3,1,2,0,3
2015,REG,NO,4,6,0,0,1
2015,REG,NO,5,6,2,0,2
2015,REG,NO,6,4,1,2,3
2015,REG,NO,7,8,0,0,3
2015,REG,NO,8,6,1,1,2
2015,REG,NO,9,9,0,0,5
2015,REG,NO,10,8,1,0,4
2015,REG,NO,12,6,0,0,3
2015,REG,NO,13,6,3,1,1
2015,REG,NO,14,9,0,0,2
2015,REG,NO,15,6,0,0,0
2015,REG,NO,16,1,5,0,1
2015,REG,NO,17,5,1,0,3
2015,REG,NYG,1,3,0,0,2
2015,REG,NYG,2,2,0,1,4
2015,REG,NYG,3,5,1,1,5
2015,REG,NYG,4,3,2,0,4
2015,REG,NYG,5,3,3,0,4
2015,REG,NYG,6,3,5,0,3
2015,REG,NYG,7,6,5,0,2
2015,REG,NYG,8,3,1,0,4
2015,REG,NYG,9,3,3,0,5
2015,REG,NYG,10,2,1,0,5
2015,REG,NYG,12,5,1,1,3
2015,REG,NYG,13,4,2,0,3
2015,REG,NYG,14,1,3,0,1
2015,REG,NYG,15,0,3,0,3
2015,REG,NYG,16,3,1,0,4
2015,REG,NYG,17,0,2,0,3
2015,REG,NYJ,1,12,0,0,1
2015,REG,NYJ,2,8,2,1,2
2015,REG,NYJ,3,8,4,1,2
2015,REG,NYJ,4,10,1,0,5
2015,REG,NYJ,6,11,3,3,0
2015,REG,NYJ,7,9,1,1,1
2015,REG,NYJ,8,7,3,1,3
2015,REG,NYJ,9,10,3,1,1
2015,REG,NYJ,10,11,1,2,3
2015,REG,NYJ,11,10,2,0,1
2015,REG,NYJ,12,12,0,1,1
2015,REG,NYJ,13,6,1,2,1
2015,REG,NYJ,14,11,1,0,0
2015,REG,NYJ,15,15,0,0,1
2015,REG,NYJ,16,10,1,1,0
2015,REG,NYJ,17,12,3,0,0
2015,REG,OAK,1,3,0,0,1
2015,REG,OAK,2,1,1,0,3
2015,REG,OAK,3,2,1,0,2
2015,REG,OAK,4,4,3,0,3
2015,REG,OAK,5,8,1,0,4
2015,REG,OAK,7,3,0,1,1
2015,REG,OAK,8,5,0,0,1
2015,REG,OAK,9,4,1,0,1
2015,REG,OAK,10,5,0,1,1
2015,REG,OAK,11,3,1,1,1
2015,REG,OAK,12,2,1,1,2
2015,REG,OAK,13,1,1,2,2
2015,REG,OAK,14,6,2,0,2
2015,REG,OAK,15,5,1,0,2
2015,REG,OAK,16,4,1,0,2
2015,REG,OAK,17,3,2,0,0
2015,REG,PHI,1,0,2,0,0
2015,REG,PHI,2,1,0,0,1
2015,REG,PHI,3,4,1,0,4
2015,REG,PHI,4,3,4,0,3
2015,REG,PHI,5,6,1,0,3
2015,REG,PHI,6,0,1,0,4
2015,REG,PHI,7,1,4,0,2
2015,REG,PHI,9,3,3,0,1
2015,REG,PHI,10,8,1,0,2
2015,REG,PHI,11,5,1,0,3
2015,REG,PHI,12,5,3,0,2
2015,REG,PHI,13,9,2,0,1
2015,REG,PHI,14,9,0,0,0
2015,REG,PHI,15,11,0,0,0
2015,REG,PHI,16,2,3,0,0
2015,REG,PHI,17,2,1,0,3
2015,REG,PIT,1,0,0,0,1
2015,REG,PIT,2,6,1,0,0
2015,REG,PIT,3,3,1,0,2
2015,REG,PIT,4,2,1,0,4
2015,REG,PIT,5,4,1,0,2
2015,REG,PIT,6,2,2,0,3
2015,REG,PIT,7,6,2,0,3
2015,REG,PIT,8,6,0,0,4
2015,REG,PIT,9,9,0,0,2
2015,REG,PIT,10,8,1,0,4
2015,REG,PIT,12,4,2,0,0
2015,REG,PIT,13,7,1,0,1
2015,REG,PIT,14,7,0,0,0
2015,REG,PIT,15,9,0,0,0
2015,REG,PIT,16,5,0,0,0
2015,REG,PIT,17,9,2,0,0
2015,REG,SD,1,0,3,0,2
2015,REG,SD,2,3,1,3,2
2015,REG,SD,3,3,3,0,4
2015,REG,SD,4,2,3,2,5
2015,REG,SD,5,1,7,1,4
2015,REG,SD,6,1,4,1,5
2015,REG,SD,7,4,7,1,3
2015,REG,SD,8,2,3,1,4
2015,REG,SD,9,2,5,2,4
2015,REG,SD,11,8,3,0,1
2015,REG,SD,12,6,2,1,1
2015,REG,SD,13,3,3,0,2
2015,REG,SD,14,5,1,1,4
2015,REG,SD,15,5,3,1,1
2015,REG,SD,16,2,2,0,3
2015,REG,SD,17,3,6,1,1
2015,REG,SEA,1,3,1,0,1
2015,REG,SEA,2,4,4,0,1
2015,REG,SEA,3,5,2,0,2
2015,REG,SEA,4,5,4,0,2
2015,REG,SEA,5,3,1,3,3
2015,REG,SEA,6,2,4,4,1
2015,REG,SEA,7,10,1,0,5
2015,REG,SEA,8,10,1,0,0
2015,REG,SEA,10,3,1,0,1
2015,REG,SEA,11,8,1,0,2
2015,REG,SEA,12,5,1,1,2
2015,REG,SEA,13,4,2,0,4
2015,REG,SEA,14,2,0,0,3
2015,REG,SEA,15,4,2,0,3
2015,REG,SEA,16,4,4,2,1
2015,REG,SEA,17,2,2,1,3
2015,REG,SF,1,1,0,0,0
2015,REG,SF,2,0,1,0,1
2015,REG,SF,3,5,2,1,0
2015,REG,SF,4,9,0,1,0
2015,REG,SF,5,4,2,1,1
2015,REG,SF,6,4,6,1,0
2015,REG,SF,7,10,3,0,0
2015,REG,SF,8,8,1,0,1
2015,REG,SF,9,6,4,1,3
2015,REG,SF,11,7,1,0,1
2015,REG,SF,12,8,1,0,1
2015,REG,SF,13,15,0,0,2
2015,REG,SF,14,13,3,0,3
2015,REG,SF,15,18,3,0,2
2015,REG,SF,16,12,0,0,4
2015,REG,SF,17,12,0,2,2
2015,REG,STL,1,0,2,0,1
2015,REG,STL,2,2,2,0,2
2015,REG,STL,3,3,1,0,0
2015,REG,STL,4,3,0,1,2
2015,REG,STL,5,3,1,1,1
2015,REG,STL,7,2,3,0,2
2015,REG,STL,8,3,4,0,1
2015,REG,STL,9,0,6,0,1
2015,REG,STL,10,3,3,1,0
2015,REG,STL,11,1,3,1,0
2015,REG,STL,12,0,5,0,1
2015,REG,STL,13,1,1,3,1
2015,REG,STL,14,8,0,1,3
2015,REG,STL,15,4,1,0,2
2015,REG,STL,16,0,3,0,1
2015,REG,STL,17,3,1,1,0
2015,REG,TB,1,1,2,0,1
2015,REG,TB,2,0,4,0,2
2015,REG,TB,3,1,4,2,1
2015,REG,TB,4,1,5,4,0
2015,REG,TB,5,1,3,4,0
2015,REG,TB,7,5,4,0,3
2015,REG,TB,8,4,0,4,2
2015,REG,TB,9,2,4,0,3
2015,REG,TB,10,3,3,1,3
2015,REG,TB,11,1,5,1,1
2015,REG,TB,12,2,1,1,2
2015,REG,TB,13,5,3,2,2
2015,REG,TB,14,6,2,1,1
2015,REG,TB,15,2,3,1,2
2015,REG,TB,16,3,1,2,2
2015,REG,TB,17,6,0,0,1
2015,REG,TEN,1,1,2,1,1
2015,REG,TEN,2,0,1,1,3
2015,REG,TEN,3,5,1,0,3
2015,REG,TEN,5,2,2,1,0
2015,REG,TEN,6,5,4,0,1
2015,REG,TEN,7,2,2,0,3
2015,REG,TEN,8,2,2,0,3
2015,REG,TEN,9,4,1,0,2
2015,REG,TEN,10,2,2,0,2
2015,REG,TEN,11,3,1,0,3
2015,REG,TEN,12,3,1,0,2
2015,REG,TEN,13,3,2,0,2
2015,REG,TEN,14,3,1,0,4
2015,REG,TEN,15,2,1,0,4
2015,REG,TEN,16,5,0,0,1
2015,REG,TEN,17,3,1,0,3
2015,REG,WAS,1,3,2,0,0
2015,REG,WAS,2,3,4,0,3
2015,REG,WAS,3,5,2,0,2
2015,REG,WAS,4,3,3,0,3
2015,REG,WAS,5,7,1,0,4
2015,REG,WAS,6,7,4,0,5
2015,REG,WAS,7,5,5,1,4
2015,REG,WAS,9,5,7,0,0
2015,REG,WAS,10,7,4,0,0
2015,REG,WAS,11,12,2,0,1
2015,REG,WAS,12,11,3,0,1
2015,REG,WAS,13,8,6,0,1
2015,REG,WAS,14,5,4,0,3
2015,REG,WAS,15,6,4,0,2
2015,REG,WAS,16,10,5,0,1
2015,REG,WAS,17,7,5,2,2
2015,SB,CAR,21,3,0,0,0
2015,SB,DEN,21,10,0,0,0
2015,WC,CIN,18,1,0,0,3
2015,WC,GB,18,13,4,1,0
2015,WC,HOU,18,18,1,0,0
2015,WC,KC,18,7,3,0,1
2015,WC,MIN,18,4,0,0,1
2015,WC,PIT,18,6,0,0,1
2015,WC,SEA,18,7,1,0,1
2015,WC,WAS,18,6,4,0,0
2016,CON,GB,20,0,5,0,2
2016,CON,NE,20,0,7,0,0
2016,CON,PIT,20,0,3,0,0
2016,DIV,DAL,19,0,7,0,0
2016,DIV,GB,19,0,3,0,3
2016,DIV,HOU,19,0,2,0,0
2016,DIV,NE,19,0,1,0,0
2016,DIV,PIT,19,0,2,1,1
2016,DIV,SEA,19,0,1,0,0
2016,REG,ARI,1,0,3,0,1
2016,REG,ARI,2,0,4,0,2
2016,REG,ARI,3,0,2,2,1
2016,REG,ARI,4,0,3,0,2
2016,REG,ARI,5,0,3,0,3
2016,REG,ARI,6,0,0,1,1
2016,REG,ARI,7,0,2,2,1
2016,REG,ARI,8,0,4,0,3
2016,REG,ARI,10,0,1,0,2
2016,REG,ARI,11,0,3,1,0
2016,REG,ARI,12,0,8,0,0
2016,REG,ARI,13,0,1,1,0
2016,REG,ARI,14,0,4,0,1
2016,REG,ARI,15,0,3,0,1
2016,REG,ARI,16,0,2,0,2
2016,REG,ARI,17,0,4,0,1
2016,REG,ATL,1,0,2,0,1
2016,REG,ATL,2,0,1,0,2
2016,REG,ATL,3,0,1,0,2
2016,REG,ATL,4,0,0,0,2
2016,REG,ATL,5,0,0,0,3
2016,REG,ATL,6,0,0,0,1
2016,REG,ATL,7,0,0,0,2
2016,REG,ATL,8,0,1,0,1
2016,REG,ATL,9,0,0,0,3
2016,REG,ATL,10,0,0,0,3
2016,REG,ATL,12,0,2,0,0
2016,REG,ATL,13,0,1,0,1
2016,REG,ATL,14,0,3,0,2
2016,REG,ATL,15,0,0,0,5
2016,REG,ATL,16,0,0,0,2
2016,REG,ATL,17,0,0,0,2
2016,REG,BAL,1,0,4,0,3
2016,REG,BAL,2,0,5,0,2
2016,REG,BAL,3,0,3,0,1
2016,REG,BAL,4,0,6,3,0
2016,REG,BAL,5,0,3,1,0
2016,REG,BAL,6,0,5,5,1
2016,REG,BAL,7,0,6,5,2
2016,REG,BAL,9,0,7,1,3
2016,REG,BAL,10,0,1,1,4
2016,REG,BAL,11,0,5,3,2
2016,REG,BAL,12,0,4,2,2
2016,REG,BAL,13,0,2,1,3
2016,REG,BAL,14,0,1,1,2
2016,REG,BAL,15,0,4,0,1
2016,REG,BAL,16,0,4,0,2
2016,REG,BAL,17,0,1,0,2
2016,REG,BUF,1,0,3,0,2
2016,REG,BUF,2,0,6,0,2
2016,REG,BUF,3,0,5,0,2
2016,REG,BUF,4,0,7,0,4
2016,REG,BUF,5,0,7,0,4
2016,REG,BUF,6,0,9,1,0
2016,REG,BUF,7,0,7,2,1
2016,REG,BUF,8,0,9,1,2
2016,REG,BUF,9,0,8,0,3
2016,REG,BUF,11,0,5,0,1
2016,REG,BUF,12,0,7,1,3
2016,REG,BUF,13,0,11,0,3
2016,REG,BUF,14,0,5,0,1
2016,REG,BUF,15,0,4,1,1
2016,REG,BUF,16,0,7,1,1
2016,REG,BUF,17,0,6,0,2
2016,REG,CAR,1,0,2,1,0
2016,REG,CAR,2,0,2,0,0
2016,REG,CAR,3,0,2,1,1
2016,REG,CAR,4,0,1,0,3
2016,REG,CAR,5,0,5,0,5
2016,REG,CAR,6,0,4,0,5
2016,REG,CAR,8,0,5,0,2
2016,REG,CAR,9,0,4,0,3
2016,REG,CAR,10,0,5,0,2
2016,REG,CAR,11,0,2,0,3
2016,REG,CAR,12,0,5,0,3
2016,REG,CAR,13,0,0,0,4
2016,REG,CAR,14,0,4,0,3
2016,REG,CAR,15,0,4,0,2
2016,REG,CAR,16,0,0,0,1
2016,REG,CAR,17,0,3,0,2
2016,REG,CHI,1,0,9,0,0
2016,REG,CHI,2,0,1,0,0
2016,REG,CHI,3,0,10,3,1
2016,REG,CHI,4,0,7,5,0
2016,REG,CHI,5,0,13,4,1
2016,REG,CHI,6,0,13,3,1
2016,REG,CHI,7,0,7,4,2
2016,REG,CHI,8,0,6,3,1
2016,REG,CHI,10,0,6,0,1
2016,REG,CHI,11,0,8,3,0
2016,REG,CHI,12,0,4,2,1
2016,REG,CHI,13,0,6,0,1
2016,REG,CHI,14,0,4,2,0
2016,REG,CHI,15,0,3,0,2
2016,REG,CHI,16,0,6,0,2
2016,REG,CHI,17,0,8,1,0
2016,REG,CIN,1,0,0,1,1
2016,REG,CIN,2,0,1,0,1
2016,REG,CIN,3,0,2,1,0
2016,REG,CIN,4,0,1,2,0
2016,REG,CIN,5,0,3,1,1
2016,REG,CIN,6,0,0,0,1
2016,REG,CIN,7,0,1,0,0
2016,REG,CIN,10,0,2,0,1
2016,REG,CIN,11,0,1,1,0
2016,REG,CIN,12,0,2,2,1
2016,REG,CIN,13,0,0,2,3
2016,REG,CIN,14,0,1,0,5
2016,REG,CIN,15,0,4,2,0
2016,REG,CIN,16,0,3,0,4
2016,REG,CIN,17,0,1,2,2
2016,REG,CLE,1,0,0,0,1
2016,REG,CLE,3,0,2,0,5
2016,REG,CLE,4,0,2,1,6
2016,REG,CLE,5,0,3,0,6
2016,REG,CLE,6,0,4,0,5
